Affinity Event ID,Description,Event Size,Actor,Global
FC04_EmmettGreet01Scene_Action07_Choice06,"The player, as a Freestar Ranger Deputy, is on Neon confronting a loan shark who's been threatening an informant. In this choice, the player offered to pay the debt owed by the informant, which shows great generosity and charity.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes 
FC04_EmmettGreet01Scene_Action07_Choice02,"The player, as a Freestar Ranger Deputy, is on Neon confronting a loan shark who's been threatening an information. In this choice, the player used the Bargaining perk to resolve the situation peacefully by pointing out if that if the loan shark cooperates, the Freestar Rangers will owe him a favor in the future.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes 
FC04_BillyGreet01Scene_Action22_Choice02,"Confronted by an informant who has vital information, but is clearly fishing for a favor in return, the player offers a bribe to get the info.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Dislikes COM_EventReaction_Indifferent COM_EventReaction_Likes COM_EventReaction_Indifferent 
FC04_BillyGreet01Scene_Action22_Choice01,"Confronted by an informant who has vital information, but is clearly fishing for a favor in return, the player threatens to use force to get the information.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Likes COM_EventReaction_Dislikes COM_EventReaction_Dislikes COM_EventReaction_Dislikes 
MQ102_005_JackTopLevel_Action06_Choice01_SarahOnly,"Player uses his Starborn skill check to get the information out of Jack.",1.000000,Companion_SarahMorgan ,COM_EventReaction_Likes 
COM_SarahMorgan_QuestEvent_CrimsonFleet_Action17_Choice01,"SARAH ONLY",1.000000,Companion_SarahMorgan ,COM_EventReaction_Indifferent 
COM_SarahMorgan_QuestEvent_CrimsonFleet_Action17_Choice03,"SARAH ONLY",1.000000,Companion_SarahMorgan ,COM_EventReaction_Likes 
FC04_JaylenGreet01Scene_Action10_Choice01,"The player is speaking to Ranger Jaylen Pryce on Neon. Jaylen just told the player, a newly-minted Ranger Deputy, not to cause trouble because the law is more flexible on Neon. The player says the law is absolute, not flexible",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Likes COM_EventReaction_Dislikes COM_EventReaction_Dislikes COM_EventReaction_Likes 
FC03_HopeGreet01Scene_Action13_Choice01,"The player says they don't give a damn about Ron Hope's position of authority, which a rebellious statement and might show disrespect for the Freestar Collective as a whole",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Likes COM_EventReaction_Dislikes COM_EventReaction_Likes 
FC03_HopeGreet01Scene_Action13_Choice00,"The player promises to help Ron Hope, which could be seen as sucking up or being obsequious, or as taking their duty to the Freestar Collective very seriously",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Dislikes COM_EventReaction_Indifferent COM_EventReaction_Likes COM_EventReaction_Dislikes 
FC04_JaylenGreet01Scene_Action10_Choice00,"The player is speaking to Ranger Jaylen Pryce on Neon. Jaylen just told the payer, a newly-minted Ranger deputy, not to cause trouble because the law is more flexible on Neon. The player agrees not to cause trouble",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Dislikes COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Dislikes 
FC03_NiaGreetOnShipScene_Action07_Choice02,"Ranger Nia Kalu asks the player to take on the pirate ships that ambushed her, the player agrees, but asks for some credits, which is very mercenary since the player is also a member of the Rangers.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Dislikes COM_EventReaction_Hates COM_EventReaction_Dislikes 
FC03_NiaGreetOnShipScene_Action07_Choice01,"The player offers to help Ranger Nia Kalu by destroying the pirate ships that ambushed her, but asks for a favor in return. In response to the this, Nia says 'Rangers help each other, always.'",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Dislikes COM_EventReaction_Indifferent 
FC03_NiaGreetOnShipScene_Action07_Choice00,"The player confidently offers to help by destroying the pirate ships that ambushed Nia, asking nothing in return",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes 
FC03_BlakeGreet03Scene_Action06_Choice01,"The player just called the Council of Governors, which is the ground that governs the Freestar Collective, a clique of wealthy elites.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes 
FC03_BlakeDebriefForcegreet_Action15_Choice03,"The player states they were not paying attention while on duty, showing they don't care much about being a Ranger Deputy, or take the job very seriously.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Dislikes COM_EventReaction_Indifferent 
FC03_BlakeDebriefForcegreet_Action15_Choice02,"Asked how they dealt with some mercenaries, the player boasted about killing them, showing a  preference for violence.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Dislikes COM_EventReaction_Dislikes COM_EventReaction_Dislikes 
FC03_BlakeDebriefForcegreet_Action15_Choice00,"The player used the soldier perk to explain that they know another soldier when they see one. How does the companion feel about the player being a soldier?",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Likes COM_EventReaction_Indifferent 
FC02_HelgaGreet02Scene_Action10_Choice01,"The player just said 'I thought we were dead for sure' after a gunfight. This could be viewed as a lack of faith or a statement of cowardice.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Dislikes COM_EventReaction_Indifferent COM_EventReaction_Dislikes COM_EventReaction_Indifferent 
FC02_HelgaGreet02Scene_Action10_Choice00,"After a firefight with some bandits, the player is asked 'Are you okay?' by the Freestar Ranger who's doing the player's field evaluation. In the first response, the player said 'It's not my first firefight, indicating previous combat experience and displaying cool confidence.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes 
FC02_HelgaGreet01Scene_Action07_Choice01,"The player just joined the Freestar Ranges as a Deputy. Upon hearing about a farmer being threatened by thugs, the player said 'Time for some rough justice,' implying violence.  The ranger the player is talking to then chastised them for it, saying violence is a last resort for Rangers.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Dislikes COM_EventReaction_Dislikes COM_EventReaction_Dislikes COM_EventReaction_Dislikes 
FC02_EmmaGreet01Scene_Action11_Choice00,"The player just said they want to join the Freestar Rangers",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Likes COM_EventReaction_Indifferent 
FC01_BlakeGreet02Scene_Action11_Choice02,"The player asked for money as a reward for helping to end a hostage situation.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Indifferent 
FC01_BlakeGreet02Scene_Action11_Choice00,"The player used the soldier perk and promised to clear out the enemies before they know what hit them. This is very risky because the enemies have hostages.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Likes COM_EventReaction_Indifferent COM_EventReaction_Dislikes COM_EventReaction_Dislikes 
FC01_BlakeGreet02Scene_Action04_Choice01,"Confronted with a hostage situation the player said 'The time for negotiation is over. You know what needs to be done.' This implies the player is willing to use violence and kill the hostage-takers.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Dislikes COM_EventReaction_Dislikes COM_EventReaction_Dislikes 
FC01_RobberLeaderGreet01Scene_Action10_Choice01,"The player just made a dialogue choice using the Wanted perk, revealing they've had past run-ins with the law",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Indifferent 
FC01_BlakeGreet01Scene_Action07_Choice01,"The player used Diplomacy perk to offer to end a hostage situation with diplomacy",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Loves COM_EventReaction_Likes 
FC01_GuardGreetScene_Action03_Choice01,"Confronted with a kidnapping situation, the player just said 'If people are in trouble, I want to help.' ",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes 
UC03_520_CambridgeMainScene_Action02_Choice03_TryToHelpPercival,"Someone has asked the player if they're planning to help out Percival Walker with his debt. The player said 'yes' they plan to help him out.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes 
UC03_520_CambridgeMainScene_Action02_Choice01_ThreatenCambridge,"Someone has asked the player if they're planning to help out Percival Walker with his debt. The player threatened that person to get information about Percival's location.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Dislikes COM_EventReaction_Dislikes COM_EventReaction_Dislikes 
UC05_720_Balmor_MainScene_Action32_Choice01_UseDataForGoodWithObservers,"The House Va'ruun ambassador has asked the player to ensure the knowledge they're collecting from the Armistice Archives - a repository of banned weapon knowledge - is used for good. The player has informed the ambassador they needn't just take the player's word - there will be independent observers ensuring good behavior.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Indifferent 
UC05_720_Balmor_MainScene_Action32_Choice02_UseDataForGoodNoObservers,"The player has assured the House Va'ruun ambassador that they will ensure the knowledge they're collecting from the Armistice Archives - a repository of banned weapon knowledge - is used for good.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes 
UC05_720_Balmor_MainScene_Action32_Choice05_IntimidateBalmor,"The player is trying to intimidate the House Va'ruun ambassador into handing over their access code to the Armistice Archives - a repository of banned weapon knowledge.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Hates COM_EventReaction_Dislikes COM_EventReaction_Indifferent COM_EventReaction_Dislikes 
COM_SarahMorgan_QuestEvent_CrimsonFleet_Action17_Choice05,"SARAH ONLY",1.000000,Companion_SarahMorgan ,COM_EventReaction_Dislikes 
DialogueECS_Establishing02_Action28,"The player has just arrived on the ECS Constant, an ancient colony ship. Neither the player, nor the colonists knew what to expect when the player boarded. When greeted at the entrance, the ship's captain seems surprised that the player is human, since they didn't expect to find anyone out here (the ECS Constant left before Earth's collapse and assumed they'd be the first and/or only humans to be here when they arrived) The player responds 'Can't you see? I'm actually a little green monster with tentacles.'",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Dislikes COM_EventReaction_Likes COM_EventReaction_Indifferent COM_EventReaction_Dislikes 
FFConstantZ05_0200_Diana_Top_JanetLeave_Action12,"Addressing Captain Diana Brackenridge. The player has successfully negotiated with Captain Brackenridge to allow Janet Yang to leave the ECS Constant, even though she insists that none of the other colonists leave the ship. Brackenridge is young and inexperienced, so letting her know she made the right choice here might help her.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Indifferent 
FFConstantZ05_0200_Diana_Top_JanetLeave_Action11,"Addressing Captain Diana Brackenridge. The player just traded a sack of potatoes to Captain Brackenridge to make up for the temporary loss of food production that the ECS Constant would face by letting Janet Yang go off by herself. Janet is now free to go. This was a generous, though strange deal. There's also the issue that the fragility of the ship's ecosystem: if letting one person go would impact them so much.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Indifferent 
FFConstantZ04_0200_Oliver_Top_JanetDebt_Action10,"Addressing Oliver Campbell. The player has successfully negotiated with Oliver to release Janet Yang from her debt to Paradiso. The player made the case that this would be better for everyone involved, because Janet is so unhappy, she may actually be a liability. Oliver has agreed on the condition that the player not tell any other of the ECS Constant colonists about this one-time deal.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes 
FFConstantZ04_0200_Oliver_Top_JanetDebt_Action09,"Addressing the player. The player just donated a bunch of credits to pay off Janet Yang's debt to Paradiso, a very generous action. Then again, Janet has had a pretty sour attitude up until now, so maybe this is unwarranted.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Likes COM_EventReaction_Indifferent 
FFParadisoZ04_0300_Jiro_TL_Report_Subdued_Action05,"Addressing Jiro. The player has returned to Jiro after helping him with a belligerent hotel guest. In this case, the player has subdued the guest through violence. There are two potential paths that led the player here. In this case, the guest attacked first. The companion might suggest that there was no other way, and might be impressed with how the player didn't kill them. Then again, it may not warrant an affinity change.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Indifferent COM_EventReaction_Indifferent 
FFParadisoZ04_0100_Guest_Greeting_Confront_Action05,"Addressing the player. The player has successfully convinced a belligerent hotel guest to leave Paradiso peacefully via speech challenge instead of using violence.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes 
FFParadisoZ03_0100_Rowan_Greeting_Recipe_Action06,"Addressing the player. The player has just purchased the the secret Tranquilitea tea recipe from Rowan Masterson for Kumar. The companion may be impressed that the player offered their own money to get it. The player could have already failed at trying to negotiate for the tea recipe. They could have also chosen to pickpocket the recipe, but didn't. Maybe it's not right for the player to have agreed to help Kumar steal company secrets.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Dislikes COM_EventReaction_Likes COM_EventReaction_Indifferent COM_EventReaction_Dislikes 
FFParadisoZ03_0100_Rowan_Greeting_Recipe_Action05,"Addressing the player. The player has just convinced Rowan Masterson to give up a secret Tranquilitea tea recipe via speech challenge. The player could have stolen the tea recipe instead. Maybe the player shouldn't have been helping Kumar get rival company secrets in the first place, though?",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Dislikes COM_EventReaction_Likes COM_EventReaction_Indifferent COM_EventReaction_Dislikes 
FFParadisoZ01_0200_Akachi_TL_Convince_Action04,"The player managed to successfully convince Akachi Blum via speech challenge to release a shipment of air purifier parts to the player instead of following protocol and doing the proper paperwork, which would have forced the player to wait around for a day for the computer system to be fixed. The companion is addressing the player here.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Likes COM_EventReaction_Indifferent 
FFParadisoZ01_0500_Akachi_TL_ComputerReturn_Action03,"The player has used their Security skill to fix a computer issue for Akachi Blum, and thus bypassed the need to wait a day for a technician to fix it.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Indifferent 
COM_Event_CommentTrigger_PD_06,"Inside the Paradiso 'gourmet' Chunks restaurant. This is the fanciest Chunks restaurant in the universe. It serves fancier foods, but they're still chunks.",0.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Indifferent 
COM_Event_CommentTrigger_PD_05,"This is the lobby of the Paradiso Hotel. It's fancy, luxurious. There are people on vacation here at the resort. There is a Cafe Luxe nearby, as well as a Tranquilitea.",0.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Indifferent 
COM_Event_CommentTrigger_PD_04,"This is the rooftop of the Paradiso Hotel. It's very relaxing up here. Maybe it's used for parties sometimes? In any case, it provides a great view of Paradiso and the natural beauty of the planet. Maybe it has a nice breeze, or some other pleasant ambiance?",0.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Indifferent 
COM_Event_CommentTrigger_PD_03,"This is a tricky one. Generally, this area is the worker housing/slums of Paradiso. It's off to the side, off the main drag, so as not to be seen. The housing is kind of ramshackle. It represents the shadier side of Paradiso, outside of the glitz and glamour. However, after MS06, if ECS_EndState == 1, then the people who live here are the former residents of the ECS Constant, who, through the player's choices, are now essentially working as indentured servants to pay off their debts to Paradiso for allowing them to settle here. Many of the Constant people are more or less happy about this, but some may not like being forced to pay off a debt they never asked for.",0.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Indifferent 
COM_Event_CommentTrigger_PD_02,"The beach area in Paradiso. Probably some relevant comment about beaches.",0.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Indifferent 
COM_Event_CommentTrigger_PD_01,"The player and Companion have arrived in Paradiso, and walked off the Tarmac. Before them is a grand hotel on a beautiful resort planet, outside the UC or Freestar Collective. Everything here is picturesque. This trigger is intended to be a comment on the planet/resort in a general sense.",0.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Indifferent 
DialogueEleosRetreat_TL_Sloan_ThisPlace_Action09_Choice01_AfraidofSloan,"Player is speaking to a retired pirate who now rehabilitates other former convicts. The player has stated to the former pirate 'I'm not looking for any trouble'. This former pirate is an old woman.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Dislikes COM_EventReaction_Likes COM_EventReaction_Indifferent COM_EventReaction_Likes 
DialogueEleosRetreat_TL_Sloan_ThisPlace_Action09_Choice03_LikeToBeAPirate,"Player is speaking to a retired pirate who now rehabilitates other former convicts. The player has stated they would like to be a pirate.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Dislikes COM_EventReaction_Dislikes 
COM_SarahMorgan_QuestEvent_CrimsonFleet_Action17_Choice07,"SARAH ONLY",1.000000,Companion_SarahMorgan ,COM_EventReaction_Dislikes 
COM_SarahMorgan_QuestEvent_FreestarCollective_Action04_Choice01,"SARAH ONLY",1.000000,Companion_SarahMorgan ,COM_EventReaction_Likes 
COM_SarahMorgan_QuestEvent_FreestarCollective_Action04_Choice03,"SARAH ONLY",1.000000,Companion_SarahMorgan ,COM_EventReaction_Dislikes 
COM_SarahMorgan_QuestEvent_FreestarCollective_Action06_Choice01,"SARAH ONLY",1.000000,Companion_SarahMorgan ,COM_EventReaction_Indifferent 
COM_SarahMorgan_QuestEvent_FreestarCollective_Action06_Choice03,"SARAH ONLY",1.000000,Companion_SarahMorgan ,COM_EventReaction_Dislikes 
COM_SarahMorgan_QuestEvent_FreestarCollective_Action06_Choice05,"SARAH ONLY",1.000000,Companion_SarahMorgan ,COM_EventReaction_Dislikes 
SG02_1240_JackieAssassinOffer_Action05_Choice01_NoAssassin,"The player has been working with a shady character named Alban, a possibly reformed conman. In this choice the player is completely unwilling to assassinate Alban.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes 
SG02_1240_JackieAssassinOffer_Action05_Choice02_AssassinOnPrinciple,"The player has been working with a shady character named Alban, a possibly reformed conman. In this choice the player is willing to kill Alban to avenge someone he took advantage of. In this version the player is doing it for the greater good, not credits.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Dislikes COM_EventReaction_Dislikes COM_EventReaction_Dislikes COM_EventReaction_Dislikes 
SG02_1240_JackieAssassinOffer_Action05_Choice00_AssassinateAlban,"The player has been working with a shady character named Alban, a possibly reformed conman. In this choice the player is willing to kill Alban to avenge someone he took advantage of.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Dislikes COM_EventReaction_Dislikes COM_EventReaction_Hates COM_EventReaction_Dislikes 
Hope02_200_ErnestoConversation_Action13_Choice02_TryToBribe,"A Tracker thinks the player is Captain Faheem and has asked the player to give up. In this case, the player tries to bribe the Tracker off to avoid a fight.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Dislikes COM_EventReaction_Dislikes COM_EventReaction_Indifferent 
Hope02_200_ErnestoConversation_Action13_Choice00_PCAttacks,"A Tracker thinks the player is Captain Faheem and has asked the player to give up. In this case, the player attacks pre-emptively.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Dislikes 
FCR01_0100_DiegoOffersQuest_Action06_Choice02_PureCareer,"The player has been doing a ton of Ranger jobs. The Senior Ranger asks why. Here the player says they did it to further their career.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Likes COM_EventReaction_Indifferent 
FCR01_0100_DiegoOffersQuest_Action06_Choice01_WantsCredits,"The player has been doing a ton of Ranger jobs. The Senior Ranger asks why. Here the player says they did only for the money.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Dislikes COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Dislikes 
FCR01_0100_DiegoOffersQuest_Action06_Choice00_SafeJob,"The player has been doing a ton of Ranger jobs. The Senior Ranger asks why. Here the player says they did it to help.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Likes COM_EventReaction_Loves COM_EventReaction_Likes 
Gang03_1100_BriggsFinale_Action11_Choice01_EscapeGang,"The Striker gang is offered a chance to go legit and given a real job. It's a little shady, but undoubtedly better than what they were doing. Here the player urges them to take the job.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes 
Gang02_400b_GuardAccost_Action07_Choice02_DontBackDown,"The player has been caught gang tagging by a corrupt Security Guard. In this option, the player refuses to back down (which will probably mean combat).",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Indifferent 
Gang02_400b_GuardAccost_Action07_Choice03_GangPC,"The player has been caught gang tagging by a corrupt Security Guard. In this option, the player is a former Gang Member and intimidates the guard.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes 
Gang02_400b_GuardAccost_Action07_Choice01_PaidBribe,"The player has been caught gang tagging by a corrupt Security Guard. In this option, the player pays the requested bribe.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Indifferent 
Gang02_700_BriggsTurnIn_Action09_Choice02_EagerForGangWar,"The player is eager to get involved in a gang war - and is OK if there is some collateral damage.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Likes COM_EventReaction_Indifferent COM_EventReaction_Likes COM_EventReaction_Likes 
Gang02_700_BriggsTurnIn_Action09_Choice01_NoInnocents,"The player is willing to fight in a gang war, but balks at hurting any innocents.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes 
Chem03_050_YannickFirstTime_Action06_Choice02_NeedToBeSmart,"After getting caught by Benjamin Bayu, the player is still willing to create drugs for Yannick and Bayu as long as they operate smarter.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Dislikes COM_EventReaction_Dislikes COM_EventReaction_Dislikes COM_EventReaction_Dislikes 
Chem03_050_YannickFirstTime_Action06_Choice01_DoneWithChems,"After getting caught by Benjamin Bayu, the player is done making drugs for Yannick and now Bayu.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Likes 
Chem03_050_YannickFirstTime_Action06_Choice00_MakeMoreChems,"After getting caught by Benjamin Bayu, the player is still game to create more drugs for Yannick (and now Benjamin Bayu).",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Dislikes COM_EventReaction_Dislikes COM_EventReaction_Dislikes COM_EventReaction_Dislikes 
City_Akila_Jansen_500_TL_TomStarrett_Action04_TradeAuthority,"The player just arranged for a smuggler to have the equivalent of a fake ID and papers to freely smuggle things into Akila City. This is to ostensibly help her poor family who really, really need it, though.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Indifferent COM_EventReaction_Dislikes COM_EventReaction_Indifferent 
City_Akila02_Scene09_BaileyStage110_Action10_Choice02_CoverUp,"A guard has put people in danger to help out her boss and agitated the dangerous Ashta in Akila. The player says they will cover up her mistake.",1.000000,Companion_Andreja Companion_Barrett Companion_SamCoe Companion_SarahMorgan ,COM_EventReaction_Indifferent COM_EventReaction_Likes COM_EventReaction_Likes COM_EventReaction_Indifferent 
